hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum
430008,2022/10/21,SD,430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,57006,Short Term,46011,true,,,24,8,8,-999999,-999999,-999999,0,0,24,-999999,-999999,0,0,0,0,0,0,,,,24,8,8,-999999,-999999,-999999,0,0,24,-999999,-999999,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,0,0,-999999,0,0,,,,,,,,0,0,26,0,POINT (-96.768199 44.307686),[C430008-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,,,0,0,1,0,0,1,0,0,1,0
371320,2022/10/21,OK,371320,CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE,CLEVELAND,74020,Critical Access Hospitals,40117,true,,,14,5.7,5.3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,,,,42,17,16,0,0,0,0,0,42,0,0,0,0,0,0,0,0,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,59,0,POINT (-96.481992 36.309889),[C371320-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
361302,2022/10/21,OH,361302,TWIN CITY MEDICAL CENTER,819 NORTH FIRST STREET,DENNISON,44621,Critical Access Hospitals,39157,true,25,25,6.3,6.3,6.3,-999999,-999999,-999999,0,0,6.3,0,0,0,0,0,0,0,0,0,25,25,19,19,19,-999999,-999999,-999999,0,0,19,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,-999999,0,0,0,0,0,-999999,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,72,0,POINT (-81.335873 40.401478),[C361302-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
531303,2022/10/21,WY,531303,WESTON COUNTY HEALTH SERVICES,1124 WASHINGTON BOULEVARD,NEWCASTLE,82701,Critical Access Hospitals,56045,true,12,12,12,7,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,36,36,36,21,21,0,0,0,0,0,36,0,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,POINT (-104.188756 43.848827),[C531303-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
501338,2022/10/21,WA,501338,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,98065,Critical Access Hospitals,53033,true,,,26,20,20,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,,,26,20,20,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,POINT (-121.885917 47.512309),[C501338-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,,0,1,0,0,1,0,0,1,0
451305,2022/10/21,TX,451305,BURLESON ST JOSEPH HEALTH CENTER,1101 WOODSON DRIVE,CALDWELL,77836,Critical Access Hospitals,48051,true,21.7,21.7,16.7,4.3,4.3,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,,65,65,50,13,13,0,0,0,0,0,50,0,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,52,0,POINT (-96.717047 30.520966),[C451305-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
050515,2022/10/21,CA,050515,KAISER FOUNDATION HOSPITAL - ZION,4647 ZION AVE,SAN DIEGO,92120,Short Term,06073,true,284,259,189,139,139,4,4,4,0,0,214,22,22,4,4,0,0,0,0,0,284,259,189,139,139,4,4,4,0,0,214,22,22,4,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,199,0,POINT (-117.09458 32.79296),[C050515-A],1,1,1,1,,,,,,,false,0,1,0,25,1,25,0,0,0,0,0,1,0,0,1,0,0,1,0
441320,2022/10/21,TN,441320,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,38008,Critical Access Hospitals,47069,false,35,34,25,-999999,-999999,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,105,102,75,4,4,0,0,0,0,0,78,0,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,78,0,POINT (-89.000582 35.267749),[C441320-A],3,3,3,3,,,,,,,false,0,3,0,-999999,3,-999999,0,0,0,0,0,3,0,0,3,0,0,3,0
670077,2022/10/21,TX,670077,HOUSTON METHODIST WEST HOSPITAL,18500 KATY FREEWAY,HOUSTON,77094,Short Term,48201,true,168.3,168.3,141.7,141.7,141.7,17.3,17.3,-999999,0,0,141.7,7.3,7.3,7.3,7.3,-999999,0,-999999,0,,505,505,425,425,425,52,52,11,0,0,425,22,22,22,22,-999999,0,4,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,0,-999999,0,0,0,0,14,0,-999999,-999999,-999999,0,-999999,4,-999999,0,0,399,-999999,POINT (-95.697637 29.785532),[C670077-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
440060,2022/10/21,TN,440060,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,4039 HIGHLAND ST,MILAN,38358,Short Term,47053,true,49,49,39,8.3,8.3,-999999,-999999,-999999,0,0,39,4,4,-999999,-999999,0,0,0,0,,147,147,117,25,25,-999999,-999999,-999999,0,0,117,12,12,-999999,-999999,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,0,-999999,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,94,0,POINT (-88.753547 35.91337),[C440060-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
330331,2022/10/21,NY,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,11803,Short Term,36059,true,177,177,147,109,109,28,28,26,0,0,147,21,21,12,12,-999999,-999999,-999999,0,0,177,177,147,109,109,28,28,26,0,0,147,21,21,12,12,-999999,-999999,-999999,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0,0,0,0,0,0,-999999,-999999,0,0,6,0,0,0,0,0,0,0,0,0,0,0,90,0,POINT (-73.47876 40.7743),[C330331-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
360239,2022/10/21,OH,360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,45342,Short Term,39113,true,,,104,82,82,4,4,4,0,0,104,12,12,10,10,0,0,-999999,0,,,,312,246,246,12,12,12,0,0,312,36,36,30,30,0,0,-999999,0,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,0,-999999,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,363,-999999,POINT (-84.24927 39.63797),"[C360239-B, C360239-A]",3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
530006,2022/10/21,WY,530006,SHERIDAN MEMORIAL HOSPITAL,1401 W 5TH ST,SHERIDAN,82801,Short Term,56033,true,88,65,65,29,25,-999999,-999999,-999999,-999999,-999999,88,11,11,5.3,5.3,0,0,0,0,,264,195,195,87,75,4,-999999,-999999,-999999,-999999,264,33,33,16,16,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,0,-999999,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,111,0,POINT (-106.97633 44.80746),[C530006-A],3,3,3,3,,,,,,,false,-999999,3,11,6,3,18,0,0,0,0,0,3,0,0,3,0,0,3,0
050441,2022/10/21,CA,050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,Short Term,06085,true,735,718,718,718,718,45,45,44,0,0,718,106,106,106,106,8,8,-999999,-999999,0,735,718,718,718,718,45,45,44,0,0,718,106,106,106,106,8,8,-999999,-999999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,-999999,-999999,0,0,0,-999999,0,0,7,17,0,-999999,-999999,-999999,-999999,6,-999999,-999999,0,0,313,-999999,POINT (-122.176664 37.433138),[C050441-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
010040,2022/10/21,AL,010040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,35903,Short Term,01055,true,170,168,140,126,126,-999999,-999999,-999999,0,0,142,28,28,27,27,-999999,-999999,0,0,0,170,168,140,126,126,-999999,-999999,-999999,0,0,142,28,28,27,27,-999999,-999999,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,73,0,POINT (-85.966858 34.009302),[C010040-A],1,1,1,1,,,,,,,false,0,1,0,-999999,1,-999999,0,0,0,0,0,1,0,0,1,0,0,1,0
500031,2022/10/21,WA,500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,98520,Short Term,53027,true,,,46,46,46,-999999,-999999,-999999,0,0,46,6,6,6,6,-999999,-999999,0,0,0,,,46,46,46,-999999,-999999,-999999,0,0,46,6,6,6,6,-999999,-999999,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,61,0,POINT (-123.846403 46.979008),"[C500031-A, C500031-B]",1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,,0,1,0,0,1,0,0,1,0
452075,2022/10/21,TX,452075,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM ST,WEBSTER,77598,Long Term,48201,true,61,61,61,49,49,0,0,0,0,0,61,12,12,8,8,0,0,0,0,,183,183,183,147,147,0,0,0,0,0,183,36,36,24,24,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-95.12732 29.5434),[C452075-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
051328,2022/10/21,CA,051328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,96161,Critical Access Hospitals,06057,true,25,24,24,12,11,0,0,0,0,0,25,6,6,-999999,-999999,0,0,0,0,0,25,24,24,12,11,0,0,0,0,0,25,6,6,-999999,-999999,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,-999999,0,0,0,0,0,-999999,-999999,0,0,0,33,0,POINT (-120.20156 39.32451),[C051328-A],1,1,1,1,,,,,,,false,-999999,1,-999999,-999999,1,-999999,0,0,0,0,0,1,0,0,1,0,0,1,0
670060,2022/10/21,TX,670060,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,75182,Short Term,48113,true,47.7,47.7,42.7,42.7,42.7,0,0,0,0,0,42.7,8,8,8,8,0,0,0,0,,143,143,128,128,128,0,0,0,0,0,128,24,24,24,24,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,287,0,POINT (-96.567178 32.77834),[C670060-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
521316,2022/10/21,WI,521316,GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS,18601 LINCOLN ST,WHITEHALL,54773,Critical Access Hospitals,55121,false,,,12,8.3,8.3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,,,36,25,25,0,0,0,0,0,36,0,0,0,0,0,0,0,0,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,24,0,POINT (-91.31879 44.3648),[C521316-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
450869,2022/10/21,TX,450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,78539,Short Term,48215,true,469,457,457,393,381,11,10,10,-999999,-999999,469,49,39,46,36,0,0,14,0,,1407,1371,1371,1179,1143,33,30,30,-999999,-999999,1407,147,117,138,108,0,0,42,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,0,0,-999999,0,0,102,0,0,0,0,0,0,0,0,0,0,0,360,9,POINT (-98.204109 26.252424),"[C450869-A, C450869-B]",3,3,3,3,,,,,,,false,12,3,36,12,3,36,0,0,0,0,0,3,0,10,3,30,10,3,30
400117,2022/10/21,PR,400117,HOSPITAL METROPOLITANO  DR SUSONI,55 PALM ST,ARECIBO,00614,Short Term,72013,true,138,100,125.3,86.7,86.7,8.3,8.3,5,0,0,125.3,6,6,6,6,0,0,0,0,,138,100,376,260,260,25,25,15,0,0,376,18,18,18,18,0,0,0,0,,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,,[C400117-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
450862,2022/10/21,TX,450862,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,77384,Short Term,48339,true,214.7,204,190,163.7,153,-999999,-999999,-999999,0,0,200.7,29,18.3,29,18.3,0,0,0,0,,644,612,570,491,459,-999999,-999999,-999999,0,0,602,87,55,87,55,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,POINT (-95.460754 30.205458),"[C450862-B, C450862-C, C450862-A]",3,3,3,3,,,,,,,false,10.7,3,32,10.7,3,32,0,0,0,0,0,3,0,10.7,3,32,10.7,3,32
451320,2022/10/21,TX,451320,OMNIPOINT HEALTH HOSPITAL,200 HOSPITAL DRIVE,ANAHUAC,77514,Critical Access Hospitals,48071,true,23,23,23,4,4,-999999,-999999,-999999,0,0,23,0,0,0,0,0,0,5,0,,69,69,69,12,12,-999999,-999999,-999999,0,0,69,0,0,0,0,0,0,15,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,-999999,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,POINT (-94.68685 29.753011),[C451320-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
390093,2022/10/21,PA,390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,16214,Short Term,42031,false,,,39,13,13,0,0,0,0,0,39,7,7,-999999,-999999,0,0,0,0,,,,39,13,13,0,0,0,0,0,39,7,7,-999999,-999999,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,,[C390093-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
390179,2022/10/21,PA,390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,19380,Short Term,42029,true,,,260,240,189.7,13.3,13.3,10.3,0,0,329,42,42,18.7,18.7,-999999,-999999,-999999,0,,,,780,720,569,40,40,31,0,0,987,126,126,56,56,-999999,-999999,-999999,0,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,10,-999999,-999999,0,0,-999999,-999999,-999999,-999999,0,0,11,-999999,0,0,0,0,0,-999999,-999999,-999999,0,0,504,-999999,POINT (-75.600773 39.972216),[C390179-A],3,3,3,3,,,,,,,false,6,3,18,11,3,33,0,0,0,0,0,3,0,0,3,0,0,3,0
420110,2022/10/21,SC,420110,ROPER ST FRANCIS HOSPITAL-BERKELY INC,300  CALLEN BLVD,SUMMERVILLE,29486,Short Term,45015,true,50,50,46,41.5,41.5,-999999,-999999,-999999,0,0,46,8,8,7,7,-999999,-999999,0,0,0,100,100,92,83,83,-999999,-999999,-999999,0,0,92,16,16,14,14,-999999,-999999,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-999999,0,0,0,0,0,0,-999999,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,271,0,POINT (-80.097429 33.070312),[C420110-A],2,2,2,2,,,,,,,false,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0
330259,2022/10/21,NY,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,Short Term,36059,true,,,261,195,185,7,7,7,0,0,275,37,29,15,11,0,0,0,0,,,,261,195,185,7,7,7,0,0,275,37,29,15,11,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-999999,,,,,,,-999999,-999999,0,0,30,0,0,,,,,,,,0,0,85,0,POINT (-73.633236 40.688191),[C330259-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,,,0,0,1,0,0,1,0,0,1,0
362037,2022/10/21,OH,362037,SELECT SPECIALTY HOSPITAL COLUMBUS,1430 SOUTH HIGH STREET,COLUMBUS,43207,Long Term,39049,true,66,66,54,31,31,0,0,0,0,0,55,14,14,11,11,0,0,0,0,0,66,66,54,31,31,0,0,0,0,0,55,14,14,11,11,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-82.995931 39.932672),"[C362037-C, C362037-A]",1,1,1,1,,,,,,,false,0,1,0,-999999,1,-999999,0,0,0,0,0,1,0,0,1,0,0,1,0
380071,2022/10/21,OR,380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,MCMINNVILLE,97128,Short Term,41071,true,,,60,32,31,-999999,-999999,-999999,0,0,60,6,6,-999999,-999999,0,0,0,0,,,,60,32,31,-999999,-999999,-999999,0,0,60,6,6,-999999,-999999,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,72,0,POINT (-123.16648 45.20004),[C380071-A],1,1,1,1,,,,,,,false,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
371318,2022/10/21,OK,371318,FAIRFAX COMMUNITY HOSPITAL,40 HOSPITAL ROAD,FAIRFAX,74637,Critical Access Hospitals,40113,true,,,24,13,13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,,,72,39,39,0,0,0,0,0,75,0,0,0,0,0,0,0,0,,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,POINT (-96.705262 36.563619),[C371318-A],3,3,3,3,,,,,,,false,0,3,0,-999999,3,-999999,0,0,0,0,0,3,0,0,3,0,0,3,0
050211,2022/10/21,CA,050211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,94501,Short Term,06001,true,90,90,90,38,38,-999999,-999999,0,0,0,90,8,8,4.3,4.3,-999999,0,0,0,0,270,270,270,114,114,-999999,-999999,0,0,0,270,24,24,13,13,-999999,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,34,-999999,0,0,0,0,0,-999999,0,0,0,0,117,0,POINT (-122.253657 37.763281),[C050211-A],3,3,3,3,,,,,,,false,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0
