tweetId,tweetText,tweetCreatedAt,userName,userScreenName,tweetRetweets,tweetFavorites,userFollowersCount,userFriendsCount,userJoinedTwitterAt
1590392993852592128,"Twitter staff were selling the verified ‘Blue Check’ for up to $15,000 in unauthorized private transactions. In some cases, staff were rejecting legitimate applications for verification &amp; then privately offering to approve accounts for money. https://t.co/FSN47ZIEGd",Wed Nov 09 17:16:52 +0000 2022,SAY CHEESE! 👄🧀,SaycheeseDGTL,612,2303,424018,26,Wed Jul 10 18:34:28 +0000 2019
1053393365369348097,"30 years ago, Spy magazine sent “refund” checks for $1.11 to 58 rich people. The 26 who cashed those got a another check, for $.64. The 13 who cashed those each got a check for $.13. Two people cashed the $.13 checks—Donald Trump and Jamal Khashoggi’s arms-dealer uncle Annan.",Fri Oct 19 21:12:04 +0000 2018,Kurt Andersen,KBAndersen,3453,8514,89381,997,Sun Oct 19 20:57:50 +0000 2008
1528684321254608896,Elon musk has changed Twitter like button from ❤️ to 💙 https://t.co/RJueV7OHyS,Mon May 23 10:28:38 +0000 2022,Sonko Wa Mashamba,OleShonko,2046,201738,15366,11288,Mon Aug 06 17:22:38 +0000 2012
1575676710304948224,NASA scientists in 1961 https://t.co/CaWSPuZhUQ,Fri Sep 30 02:39:37 +0000 2022,History In Pictures,HistoryInPics,741,7641,3931385,252,Wed Jul 10 11:00:47 +0000 2013
1588616740983873536,At PPE society conference and @byrne_a just argued with a straight face that patriarchy exists bc men are smarter than women https://t.co/WnNXEtD8XW,Fri Nov 04 19:38:40 +0000 2022,Carol Hay,DrCarolHay,60,622,2479,885,Mon Dec 09 17:29:07 +0000 2013
1589369679600324609,This is a Demodex. It’s a mite that lives in your eyelashes during the day and then comes out at night to find a mate and have sex on your face. https://t.co/cBLNVHeGtG,Sun Nov 06 21:30:35 +0000 2022,WTF Facts,mrwtffacts,817,2928,228191,72,Fri May 22 23:06:44 +0000 2020
1589800457131945985,"The average admissions requirements across all 105 HBCUs are a 2.5 GPA and a 905 on the SAT.

A 905 SAT is the equivalent of a 92 IQ. Someone with a 92 IQ shouldn't be in college. (The average IQ of a US college grad is 110.) https://t.co/kuZmZbMOIS",Tue Nov 08 02:02:20 +0000 2022,Monitoring Bias,monitoringbias,192,1746,39513,168,Tue Jul 19 18:31:17 +0000 2022
1589852166705250304,"Pennsylvania LAW requires voters who submit mailed-in ballots ""fill out, date and sign the declaration"" on ballot envelope. The @JohnFetterman campaign is suing to count ALL ballots, in spite of the LAW. Isn’t it interesting that Democrats believe violating the law benefits THEM? https://t.co/hO6f2HOAWN",Tue Nov 08 05:27:49 +0000 2022,David Burke 🇺🇸,ConservativeTht,92,114,61833,54772,Sun Apr 10 21:32:13 +0000 2016
1589956646541066242,DuckDuckGo officially joins the dark side https://t.co/8H9LoPT8bA,Tue Nov 08 12:22:59 +0000 2022,Plana Terra,Mike727health,4989,9307,5028,1063,Tue Oct 09 16:57:36 +0000 2012
1589988492846989313,good morning https://t.co/e2psO794vg,Tue Nov 08 14:29:31 +0000 2022,Mac,GoodPoliticGuy,2795,51308,68818,1063,Sat Jan 18 23:41:58 +0000 2020
1590010808637227008,This is too perfect. https://t.co/IoZZ2mzCjR,Tue Nov 08 15:58:12 +0000 2022,Scoot 😷 🌻 🇺🇦,ImpeachmentHour,2535,14617,28785,26416,Sun Apr 12 14:34:02 +0000 2015
1590034235746045953,"Republicans know how to date their voter forms and get everything counted in one day. 

Why don’t Democrats?",Tue Nov 08 17:31:17 +0000 2022,James Bradley,JamesBradleyCA,905,4057,88218,2053,Mon Apr 01 14:31:24 +0000 2019
1590043400224399361,No it’s because #Democrats are cheating with #elections fraud in #Arizona   DO NOT PUT YOUR BALLOT IN BOX 3 there’s NO chain of custody for it GOP lawyers on site! https://t.co/U8sWF8pRON https://t.co/Py7ta0bBUg,Tue Nov 08 18:07:42 +0000 2022,BonfireDesigns,BonfireDesigns2,1,1,623,1095,Wed Apr 27 16:49:41 +0000 2022
1590064552376700928,"⚠️‼️⚠️‼️⚠️‼️⚠️‼️⚠️
Check this guy‼️ https://t.co/rQWLYADejr",Tue Nov 08 19:31:45 +0000 2022,..,Xx17965797N,2255,3326,45230,446,Wed Jul 27 21:36:15 +0000 2022
1590078568498724864,"My grandfather was a lifelong Democrat, but tragically passed away due to COVID-19 earlier this year. Genuinely teared up submitting his ballot along with mine today. He would have been happy to know he voted for the first woman governor of New York!",Tue Nov 08 20:27:27 +0000 2022,Jeremy Kaplowitz,jeremysmiles,1258,41041,26952,1941,Wed Oct 17 21:41:57 +0000 2012
1590078993616621568,They done burned 7 Black churches in Jackson Mississippi..... today°°°,Tue Nov 08 20:29:08 +0000 2022,👑 Mr. Weeks 👑,WonderKing82,14957,32087,37128,16739,Tue Jul 23 09:50:28 +0000 2019
1590080761406685185,@OhCooley44 @Frosto3 @WhiteHouse https://t.co/NQYKEuEDTo,Tue Nov 08 20:36:10 +0000 2022,TRoss,TommySalami914,0,10,7,37,Mon Jun 08 01:52:33 +0000 2020
1590081110498676736,"Did you know that corporations in America have more constitutional protections than women? To call attention to this imbalance, the @ERACoalition launched Woman Corp, the first &amp; only “woman” in America with rights the government will fight to protect. https://t.co/zZbYgX301C https://t.co/G4X28yEh26",Tue Nov 08 20:37:33 +0000 2022,Ogilvy New York,OgilvyNY,2,5,13301,622,Tue Mar 22 16:18:04 +0000 2011
1590082253404909571,Worker in Philly caught marking ballots. Wonder how much this is going on? https://t.co/BwljUX3n7B,Tue Nov 08 20:42:06 +0000 2022,Iraqveteran8888,Iraqveteran8888,356,1448,97038,349,Sun May 19 19:10:38 +0000 2013
1590088489047306240,"The city of Novi is failing to properly comply with MCL 168. 765 (5). They refused to post or make public how many absentee ballots they sent, received back, and delivered for processing at 8am. This lawlessness must end. Citizens are constitutionally entitled lawful elections.",Tue Nov 08 21:06:52 +0000 2022,Kristina Karamo,KristinaKaramo,415,1063,29422,339,Tue Dec 18 01:34:02 +0000 2012
1590089316121731072,"Record setting $2 billion jackpot won by one person in Altadena, California. 
The person will receive $424M after taxes. https://t.co/vHApBaOvFh",Tue Nov 08 21:10:10 +0000 2022,SAY CHEESE! 👄🧀,SaycheeseDGTL,5044,60292,423940,26,Wed Jul 10 18:34:28 +0000 2019
1590094335617675265,"🧵We are tracking ongoing rumors surrounding printers in Maricopa County, Arizona suggesting that ballots are being printed in a way that may not be readable by ballot scanners.",Tue Nov 08 21:30:06 +0000 2022,Election Integrity Partnership,EI_Partnership,33,80,7807,14,Tue Jul 21 00:29:11 +0000 2020
1590097411686699009,"Do think Fetterman would be suing the state to have invalid ballots (no date and/or no signature) counted if he thought 80% of these invalid ballots were for Dr. Oz?

In my opinion, Democrats cheated their way in 2020 to victory in Pennsylvania 😠.

Never again! https://t.co/DyJL3xj3R7",Tue Nov 08 21:42:20 +0000 2022,Daniel F. Baranowski,DFBHarvard,103,210,200911,149524,Wed Dec 07 04:01:27 +0000 2016
1590109344976470016,"A lot of folks have asked about how you'll be able to distinguish between @TwitterBlue subscribers with blue checkmarks and accounts that are verified as official, which is why we’re introducing the “Official"" label to select accounts when we launch. https://t.co/0p2Ae5nWpO",Tue Nov 08 22:29:45 +0000 2022,Esther Crawford ✨,esthercrawford,1186,5668,38322,2537,Wed Apr 23 21:54:36 +0000 2008
1590122070389972997,"BREAKING🚨The US just bombed a civilian oil ship carrying life saving fuel to war ravaged Syria on the eve of winter, killing 30 innocent men. https://t.co/cUNcmPAdtB",Tue Nov 08 23:20:19 +0000 2022,Syrian Girl 🇸🇾🎗,Partisangirl,6851,11477,204075,1629,Tue Jun 07 14:40:11 +0000 2011
1590130214721318913,"Gretchen Whitmer was one of only 5 governors out of 50 who forced elderly Covid patients into nursing homes - she even banned the sale and purchase of garden seeds during her tedious and irrational lockdowns.  
Please vote for TUDOR DIXON and make Michigan great, again.",Tue Nov 08 23:52:41 +0000 2022,Carolyn Harding,D41Carolyn,10,54,2280,4883,Tue May 22 02:16:30 +0000 2012
1590151395269042177,twitter will pay for this https://t.co/k5ncdstDf5,Wed Nov 09 01:16:50 +0000 2022,dinosaur,dinosaurs1969,3602,111025,209067,318,Thu Jan 01 00:00:00 +0000 1970
1590157437293965313,"The red wave has begun! 

Congratulations to Congresswoman @realannapaulina!

America First is winning!",Wed Nov 09 01:40:51 +0000 2022,Lauren Boebert,laurenboebert,3334,34139,1778095,1250,Tue Dec 03 01:14:36 +0000 2019
1590161943868116992,jaw dropped😨 @splatinem @dadevyn_eth @rndstr @NFTMaGic2022 @yudhajhawier @tradewithfatima @thelostbtc @shmaya_web3 @nuwisyah @StevenAchord @Bornosor @ChuckBaggett @jb_bakst @scottreid @intlfarm @Mars1141 @MizzyWarHodL @Grounding_eth @ghChapman https://t.co/0EOoWusbJZ,Wed Nov 09 01:58:45 +0000 2022,meesha picquet,meeshapicquet,0,0,0,0,Tue Dec 31 18:08:02 +0000 2013
1590162851674873856,"@Breaking911 I'm in line to vote.

Finally.

Had to fight my way through groups of MAGA hat-wearing Republicans trying to stop me.

They kept screaming ""you ain't gonna vote in MAGA county!""

Being a black voter in Texas is SO hard.

But I shall overcome Jim Crow 2.0",Wed Nov 09 02:02:22 +0000 2022,gscool89,gscool89,1,56,1221,1743,Thu Jun 18 05:12:49 +0000 2009
1590166372272967680,BREAKING: Los Angeles Mayoral Candidate Rick Caruso has died,Wed Nov 09 02:16:21 +0000 2022,Logan Rees,JLRees,315,7569,1157,2731,Tue Aug 24 05:29:25 +0000 2010
1590167360484540416,"When asked what Biden should be impeached for, Candace Owens: ""Ridiculous question, it doesn't matter. Just impeach him""

Matt Walsh adds ""Impeach him and we'll figure it out afterwards"" https://t.co/rTRf2nSj49",Wed Nov 09 02:20:17 +0000 2022,Jason Campbell,JasonSCampbell,346,1980,44553,1208,Tue Jun 28 19:11:07 +0000 2011
1590170777235894274,"🚨PROJECTION
Gretchen Whitmer (D) defeats Tudor Dixon in her re-election bid for Governor of Michigan",Wed Nov 09 02:33:51 +0000 2022,umichvoter 🏳️‍🌈,umichvoter,3495,35642,44665,1245,Fri Jun 12 22:22:16 +0000 2020
1590171897937145857,"Gretchen Whitmer is the projected winner for Governor of Michigan.
#BigGretch",Wed Nov 09 02:38:19 +0000 2022,Mystery Solvent,MysterySolvent,261,1807,152814,66365,Sun Feb 10 21:45:01 +0000 2019
1590172781601488896,"🚨PROJECTION
Jocelyn Benson (D) defeats Kristina Karamo in her re-election bid for Secretary of State of Michigan. She is headed for a significant double digit victory.",Wed Nov 09 02:41:49 +0000 2022,umichvoter 🏳️‍🌈,umichvoter,1039,8191,44665,1245,Fri Jun 12 22:22:16 +0000 2020
1590174658732916736,congrats to AOC for winning her re-election tonight! 😍 https://t.co/QIZd9NJjwj,Wed Nov 09 02:49:17 +0000 2022,chase.,cfree94,4308,85974,89579,1169,Tue Aug 18 20:21:34 +0000 2009
1590175638736236544,#VoteBlueToSaveDemocracy https://t.co/8lZ8qdvIEb,Wed Nov 09 02:53:10 +0000 2022,Tommy Pistol Vote Blue!,TommyPistol,5,31,68025,26681,Sat May 09 03:58:39 +0000 2009
1590183247505653760,"88% of evangelical Christians voted for Herschel Walker, not Warnock, the candidate who has devoted his adult life to Jesus Christ. Let that sink in.",Wed Nov 09 03:23:25 +0000 2022,PammyCanFinallySleepAtNight,PSchmaling,38979,189917,2080,1431,Wed Jun 26 18:49:26 +0000 2013
1590186969245528064,"🚨PROJECTION
Dana Nessel (D) defeats Matt DePerno in her re-election bid for Attorney General of Michigan. Statewide sweep for the three state offices.",Wed Nov 09 03:38:12 +0000 2022,umichvoter 🏳️‍🌈,umichvoter,457,3881,44665,1245,Fri Jun 12 22:22:16 +0000 2020
1590187221658652672,"Mind-blowing that Katie Hobbs is the Secretary of State overseeing this

An absolute Third World disgrace https://t.co/GRw612FiGi",Wed Nov 09 03:39:12 +0000 2022,End Wokeness,EndWokeness,1285,4983,243439,674,Thu Jul 28 23:20:28 +0000 2022
1590187530430709761,Dana Nessel will remain Attorney General of Michigan!!,Wed Nov 09 03:40:26 +0000 2022,Mystery Solvent,MysterySolvent,34,277,152814,66365,Sun Feb 10 21:45:01 +0000 2019
1590190801958887424,BREAKING: Lauren Boebert has died (diarrhea).,Wed Nov 09 03:53:26 +0000 2022,Nude Gingrich (official),JarJarFan69,464,8601,23888,607,Mon Mar 02 20:29:00 +0000 2020
1590194567793750019,"BREAKING🚨 The Ann Arbor clerk is engaging in mass Election Crimes. Illegally registering people after 8pm. Registering non-Michigan citizens to vote. They are arrogantly breaking the law. Because we have a lawless Secretary of State, and a corrupt media defending her crimes.",Wed Nov 09 04:08:24 +0000 2022,Kristina Karamo,KristinaKaramo,6422,13900,29422,339,Tue Dec 18 01:34:02 +0000 2012
1590194745217019904,Maricopa County Republican voter shows me her two rejected ballots. After waiting two hours she was told she needed to go to another polling place to get her vote counted. This is Democrat caused voter disenfranchisement! Hold them accountable! https://t.co/3fKVN2T4Vj,Wed Nov 09 04:09:06 +0000 2022,Leoria,Leoria20,124,173,1538,2016,Wed Apr 27 19:06:35 +0000 2022
1590199192701767680,"Felons should be able to vote.

Why? Simple. 

The people elected to office decide what the felonies are.

Disenfranchising felons is a powerful incentive for politicians to create new felonies not in the interest of public safety, but in the interest of their own reelection.",Wed Nov 09 04:26:46 +0000 2022,Yell in a War 🐀,jelenawoehr,2163,7725,17196,2847,Tue Oct 07 22:56:59 +0000 2008
1590201788191629312,"I’m heartbroken about @TimRyan’s loss in Ohio. He got no help from the Democratic party, but he ran a brilliant campaign and he’s such a good man. What a loss for Ohio and for our country.",Wed Nov 09 04:37:05 +0000 2022,Maria Shriver,mariashriver,9222,79203,2192490,193804,Thu Jan 22 21:23:52 +0000 2009
1590206341406429184,"If John Fetterman, a literal vegetable, actually wins in Pennsylvania then I will lose all faith in that state.

How did y’all let Mastriano down like that? 😢",Wed Nov 09 04:55:11 +0000 2022,Lavern Spicer 🇺🇸,lavern_spicer,1257,9975,294823,2101,Fri Oct 25 20:59:11 +0000 2019
1590208381511663616,@JudicialWatch @TomFitton Barack Obama is public enemy #1. He brought corruption to new levels. If all of his crimes were uncovered he’d receive capital punishment.,Wed Nov 09 05:03:17 +0000 2022,"Fred Harris, Gwinnett County",FredHarris_GC,0,3,1648,2090,Sat Sep 07 22:10:02 +0000 2019
1590212487567187968,These before and after photos at @laurenboebert’s election party are giving me life https://t.co/IqYaI9MxK9,Wed Nov 09 05:19:36 +0000 2022,Keith Edwards,keithedwards,26045,196714,128519,879,Sat Mar 08 18:43:43 +0000 2008
1590250688013271040,"So, I'm supposed to believe that Katie Hobbs trounced Kari Lake in purple Arizona, but Lee Zeldin was so close to Hochul in deep blue New York that he lifted upstate districts and helped flipped them red? Again, at least make it believable.",Wed Nov 09 07:51:24 +0000 2022,Kyle Becker,kylenabecker,2211,13635,263148,4873,Wed Jun 22 12:06:56 +0000 2011
1590313274402254849,"At the tender age of 25, Maxwell Frost has become the first member of Generation Z to be elected to Congress, after winning Florida's 10th Congressional District.

Tap here to see more of the history-makers of the 2022 midterm elections 👉 https://t.co/HeqRATaxOd https://t.co/7ATJ8NYpu0",Wed Nov 09 12:00:05 +0000 2022,CNN,CNN,1061,8531,60545229,1097,Fri Feb 09 00:35:02 +0000 2007
1590328186621288448,"The fact that slavery was on the ballot in five states and actually won in one (Louisiana) and was too early to call in another (Oregon) should dismantle every claim about the inherent goodness of our democracy in the US.

It's slavery. On the ballot.",Wed Nov 09 12:59:21 +0000 2022,dr. jenn m. Jackson (they/them),JennMJacksonPhD,7204,30386,50507,1029,Wed Aug 08 23:10:37 +0000 2012
1590341299877863424,"For everyone saying “But look at what happened statewide!,” we have been so deeply gerrymandered, for so long, that our Democrats have few legislative successes and little power to begin with—we have been exsanguinated for DECADES, not just years.",Wed Nov 09 13:51:27 +0000 2022,Lauren Groff,legroff,62,633,59044,210,Wed Mar 11 23:08:11 +0000 2015
1590347802571571201,Lauren Boebert lost her Congressional seat.,Wed Nov 09 14:17:18 +0000 2022,Mike Madrid,madrid_mike,2864,53714,145299,4345,Fri Dec 30 04:15:49 +0000 2011
1590359542705324033,"Twitter's Birdwatch program lets a small cadre of dedicated volunteers annotate tweets from Elon Musk, Joe Biden and other powerful people -- but that cadre is seriously small: about half of the notes in the past month are written by only 25 people.

https://t.co/FBrV2O0u4U",Wed Nov 09 15:03:57 +0000 2022,Jeremy B. Merrill,jeremybmerrill,7,21,7191,3548,Thu Oct 02 23:47:12 +0000 2008
1590359837896048640,Ron DeSantis is the new Republican Party leader https://t.co/21fJaCHJ8Q,Wed Nov 09 15:05:07 +0000 2022,Fox News,FoxNews,3303,39377,23007789,261,Sat Mar 17 19:01:26 +0000 2007
1590375347685851137,"They banned ""teaching about slavery"" before they banned slavery https://t.co/qkEE5Mm678",Wed Nov 09 16:06:45 +0000 2022,The Daily Show,TheDailyShow,1167,4620,9585978,1159,Tue Jun 22 16:41:05 +0000 2010
1590383503006662656,"All this Trump v. DeSantis talk is juicy, but under the hood, there's a far more pressing issue: Democrats fortified their COVID mass mail-in-voting apparatus. It's a vote-harvesting juggernaut that will continue to produce competitive results no matter the GOP nominee.",Wed Nov 09 16:39:09 +0000 2022,Election Wizard 🇺🇸,ElectionWiz,8373,32673,390934,3042,Tue Aug 04 13:06:13 +0000 2020
1590384919829962752,"Please note that Twitter will do lots of dumb things in coming months. 

We will keep what works &amp; change what doesn’t.",Wed Nov 09 16:44:47 +0000 2022,Elon Musk,elonmusk,40240,533756,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590403436193124352,"@TOIPlus Nope, I was alway 🥜 !",Wed Nov 09 17:58:22 +0000 2022,Elon Musk,elonmusk,4445,104165,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590449375330807808,The people who incited violence and bomb threats against children's hospitals have now all been verified under Twitter Blue. Advertisers should not support the vile hate being legitimized and amplified on this platform. https://t.co/mKbkIufWFJ,Wed Nov 09 21:00:54 +0000 2022,Alejandra Caraballo,Esqueer_,11203,29312,60661,1184,Thu Nov 10 17:29:14 +0000 2011
1590450847775084545,"President Xi Jinping called for building a community with a shared future in #cyberspace that is fairer and more equitable, more open and inclusive, safer and more stable, and more vibrant. #WorldInternetConference #Wuzhen https://t.co/S1bBD3MaNf",Wed Nov 09 21:06:45 +0000 2022,Qin Gang 秦刚,AmbQinGang,47,159,242704,21,Mon Jul 19 21:34:40 +0000 2021
1590452197300793344,"When adult ICUs and EDs were at risk of being overwhelmed, we shut down the world to flatten the curve.

When pediatric ICUs and EDs are overwhelmed, public life continues like nothing’s happening.

I’d be heartbroken if I wasn’t so angry",Wed Nov 09 21:12:07 +0000 2022,Melanie Bechard,bechardmel,2290,7408,4050,3255,Sun Apr 06 17:33:07 +0000 2014
1590455421914861569,"@elonmusk @Valeriedee123 @micsolana They call that, Muskism. It's filthy",Wed Nov 09 21:24:56 +0000 2022,Stacey Bellivue,SBellivue,0,0,3,114,Thu Dec 05 22:14:14 +0000 2019
1590458246099537920,"DON VS RON: Following horrible election results for Republicans, Trump brags he won more Florida votes than Ron DeSantis in 2020 https://t.co/CehFHYPd4l",Wed Nov 09 21:36:09 +0000 2022,Breaking911,Breaking911,243,2384,1024252,0,Sun Sep 18 16:36:06 +0000 2011
1590467732474318851,It only took a total change in Twitter ownership for us to finally be recognized as a news org. https://t.co/P5S0MIJtX8,Wed Nov 09 22:13:51 +0000 2022,Current Revolt,CurrentRevolt,10,139,5698,1059,Wed Feb 24 03:43:46 +0000 2021
1590480221257359361,"It took me less than 25 minutes to set up a fake anonymous Apple ID using a VPN and disposable email, attach a masked debit card to it (with the address being Twitter's HQ), and get a verified account for a prominent figure. Just think what a nation-state or bad actor could do...",Wed Nov 09 23:03:29 +0000 2022,Jack Lawrence,JackMLawrence,22055,136788,3300,1145,Tue Jan 05 15:56:54 +0000 2021
1590500448699809792,Has anyone seen Eln Mus and Bigfoot in the same room? I HAVEN’T!,Thu Nov 10 00:23:51 +0000 2022,B.F.D.'s The Algorithm 'Famous Shadowban’ Energy,bfd,1,5,1976,1348,Mon Mar 12 00:14:01 +0000 2007
1590545239139573760,Holy fuck https://t.co/BdFfkEgXGk,Thu Nov 10 03:21:50 +0000 2022,Josh Gad,joshgad,35,580,667564,2344,Thu May 14 22:13:49 +0000 2009
1590592409603571712,"A statue of Yasuke, an African slave, who arrived in Japan in 1579 and may have been the first black Samurai: https://t.co/TSuBSV3OMV https://t.co/jf0khAPYFO",Thu Nov 10 06:29:16 +0000 2022,Fascinating,fasc1nate,13976,162552,864254,92,Thu Feb 14 22:56:27 +0000 2013
1590644758724382720,"#LaurenBoebert had it down to a 76 vote differential, but after the final 5% of votes have been counted - The youth vote in Denver &amp; Fort Collins, and the solid blue votes in Colorado’s rural West and Southwest counties - Lauren Boebert has lost. #ThankYouColorado",Thu Nov 10 09:57:17 +0000 2022,David McConnell,DavidMcLBC,142,1739,222,1057,Thu Jun 25 13:36:42 +0000 2015
1590713261468442624,"A foreign billionaire who openly wants to destroy our national sovereignty donated $128 million to Democrats in 2022

His name is George Soros

Why is this allowed?",Thu Nov 10 14:29:30 +0000 2022,End Wokeness,EndWokeness,5182,18636,243439,674,Thu Jul 28 23:20:28 +0000 2022
1590716154628042752,"If Katie Hobbs can't run a successful election, she sure as hell can't run a state.",Thu Nov 10 14:40:59 +0000 2022,Tim Young,TimRunsHisMouth,4082,24087,722281,28171,Wed Apr 22 19:20:20 +0000 2009
1590725965680095232,"I think I liked Twitter better in the pre-Musk days. Less controversy, more fun.",Thu Nov 10 15:19:59 +0000 2022,Stephen King,StephenKing,20315,324848,6991039,147,Fri Dec 06 15:26:35 +0000 2013
1590746581426663424,https://t.co/FxdcXa1I7i,Thu Nov 10 16:41:54 +0000 2022,Elon Musk,elonmusk,19879,323229,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590747619591979029,"I hope Warnock realizes it’s a RUNOFF, not a run over - which is what he did to his wife’s foot with his car.",Thu Nov 10 16:46:01 +0000 2022,James Bradley,JamesBradleyCA,898,3915,88218,2053,Mon Apr 01 14:31:24 +0000 2019
1590752722113818629,"Climate Change Makes Things Harder for Unhoused Veterans @etskehrt writes for @TheWarHorseNews 

@insideclimate @TexasTribune  https://t.co/LZkDAI0ufJ",Thu Nov 10 17:06:18 +0000 2022,Kelly Kennedy,KellySKennedy,1,2,9707,6268,Mon Mar 01 15:49:08 +0000 2010
1590755506112823296,I love when people complain about Twitter … on Twitter 🤣🤣,Thu Nov 10 17:17:22 +0000 2022,Elon Musk,elonmusk,109418,1329614,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590755544641703937,"3/ The FCC just announced they are investigating. They have power to fine Twitter billions. 

Add this to historical pattern of @elonmusk endangering the public by unleashing a half-baked autopilot on public streets without basic technology, and one concludes he feels invincible.",Thu Nov 10 17:17:31 +0000 2022,Brianna Wu,BriannaWu,5394,43001,129714,7655,Sun Nov 09 04:14:42 +0000 2008
1590757322149998592,"@BiasedGirl Far too many corrupt legacy Blue “verification” checkmarks exist, so no choice but to remove legacy Blue in coming months",Thu Nov 10 17:24:35 +0000 2022,Elon Musk,elonmusk,4915,55860,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590768242427330561,"Democrat arrested in Pueblo Colorado for attempting to mess with a voting machine. This is just one, there are more who haven’t been caught. https://t.co/Lf8LDqO3Yy",Thu Nov 10 18:07:58 +0000 2022,Eben Feuillet,UltraMagaTruckr,0,4,265,454,Wed Jun 22 02:34:23 +0000 2022
1590772127409795072,https://t.co/HZL047Hu36,Thu Nov 10 18:23:24 +0000 2022,Community Notes,CommunityNotes,293,3380,84323,0,Wed Oct 21 22:04:47 +0000 2020
1590773586616545280,@kcoleman Community Notes is a gamechanger for improving accuracy on Twitter!,Thu Nov 10 18:29:12 +0000 2022,Elon Musk,elonmusk,863,15967,116129399,132,Tue Jun 02 20:12:29 +0000 2009
1590774904160366592,Election results should be known on election night.,Thu Nov 10 18:34:26 +0000 2022,Rep. Jim Jordan,Jim_Jordan,11367,101049,3220505,3747,Tue Dec 16 17:20:24 +0000 2008
1590822435955576835,The real threat to faith in our elections is states that take weeks to count &amp; that are still announcing the discovery of thousands of new ballots days after Election Day,Thu Nov 10 21:43:19 +0000 2022,Marco Rubio,marcorubio,4041,20507,4459004,2534,Wed Aug 06 03:07:06 +0000 2008
1586707517660450816,"Did you know studies show that the #fluvaccine doesn’t prevent the spread of the flu?

Knowledge is power! Read more about the #flu vaccine in PIC’s 9 Flu Vaccine Facts: 
https://t.co/mOw9s0kFjH

#Vaccines #Vaccination #InformedConsent #1stDoNoHarm #PICPhysicians #Science https://t.co/zlZOM8bAKy",Sun Oct 30 13:12:06 +0000 2022,Physicians for Informed Consent,picphysicians,246,1033,36915,491,Tue Nov 22 08:46:31 +0000 2016
1588661987701313537,Excellent summary of Twitter’s Trust &amp; Safety from the head of the team https://t.co/sJ1MBf9Mub,Fri Nov 04 22:38:28 +0000 2022,Elon Musk,elonmusk,4700,54268,116129438,132,Tue Jun 02 20:12:29 +0000 2009
1588837668263440384,i do not appreciate twitter putting a satire warning underneath all of the posts where i say i am jacking off right now. it is NOT satire,Sat Nov 05 10:16:33 +0000 2022,wint,dril,3207,40016,1730840,398,Mon Sep 15 17:21:54 +0000 2008
1589873463589994496,"Elon is a Man-baby 
#ElonIsDestroyingTwitter https://t.co/HoHaw1zA9Y",Tue Nov 08 06:52:26 +0000 2022,KJ💙💛🌻#BoosteredfortheW,stuckncalgary,28,97,3242,3070,Tue Jan 22 06:08:48 +0000 2013
1590016250662752256,Maricopa County intentionally reduced the polling places to create issues like this. Stay in line. Vote in person.,Tue Nov 08 16:19:49 +0000 2022,Charlie Kirk,charliekirk11,5620,19073,1832224,192829,Wed May 04 13:37:25 +0000 2011
1590082670830112768,"Democrats absolutely cannot lose the midterm elections. And with that in mind, they’re already preparing us for election theft, which if you don’t want a civil war, you must passively accept. https://t.co/xMLoBXXfBZ",Tue Nov 08 20:43:45 +0000 2022,Tucker Carlson,TuckerCarlson,7807,25042,5320495,150,Wed Mar 04 00:03:12 +0000 2009
1590083864558727170,"Covid “vaccines” cause myocarditis and pericarditis but Covid infections do not. Huge 500k+ participant study. 

We were lied to, again.

How many times have experts told us that post Covid myocarditis is worse? 

This is so disheartening— pun intended. https://t.co/iXuO2Igv07 https://t.co/QckESSNnrZ",Tue Nov 08 20:48:30 +0000 2022,Marina Medvin 🇺🇸,MarinaMedvin,15344,31548,107278,773,Tue Apr 17 13:16:56 +0000 2018
1590109009692196864,"Mississippi burning. 
https://t.co/t2YfXK66uh",Tue Nov 08 22:28:25 +0000 2022,Ty Ross @cooltxchick@mastodon.sdf.org,cooltxchick,1114,1422,89478,21212,Wed Mar 04 17:26:56 +0000 2009
1590202635130634240,Lauren Boebert will not be a member of the 118th Congress.,Wed Nov 09 04:40:27 +0000 2022,Jack Cocchiarella,JDCocchiarella,7239,125827,293492,932,Sat Mar 26 15:41:08 +0000 2016
1590291221586796545,"BREAKING NEWS. Even more anomalous stuff just happened with very deep earthquakes well over 600 km underground. 9.5%, or nearly 10% of the major (6.8+) events ever recorded at this depth just happened now. Both in the same spot, separated by just minutes. Never happened before. https://t.co/vA1kWohLBJ",Wed Nov 09 10:32:28 +0000 2022,🇨🇦Canadian🇺🇸earthquake🇧🇷researcher🇯🇲,mxdondevivo,99,222,12574,475,Thu Oct 26 18:44:21 +0000 2017
1590334830637887489,"I’ve seen enough. In a HUGE upset, Democrat Adam Frisch has DEFEATED Lauren Boebert, one of Trump’s most ardent — and most despicable — supporters. 🎉🥳👏",Wed Nov 09 13:25:45 +0000 2022,Jon Cooper,joncoopertweets,15626,172076,1166254,69459,Sun Mar 29 20:12:52 +0000 2009
